Statistical profiling result from isolate-0x7f8088008000-8291-v8.log, (9266 ticks, 17 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  LazyCompile: *isConflictMarkerTrivia /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:9695:36
      1    0.0%    0.0%  LazyCompile: *isBindingPattern /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:12696:30
      1    0.0%    0.0%  LazyCompile: *isBindingElement /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:26531:30
      1    0.0%    0.0%  LazyCompile: *internIdentifier /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:29301:34
      1    0.0%    0.0%  LazyCompile: *instantiateSymbol /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:57077:35
      1    0.0%    0.0%  LazyCompile: *inContext /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:29021:27
      1    0.0%    0.0%  LazyCompile: *identity /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:1708:22
      1    0.0%    0.0%  LazyCompile: *hasDynamicName /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:16251:28
      1    0.0%    0.0%  LazyCompile: *getTypeListId /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:54317:31
      1    0.0%    0.0%  LazyCompile: *getStartPositionOfRange /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:18157:37
      1    0.0%    0.0%  LazyCompile: *getMappedType /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:56986:31
      1    0.0%    0.0%  LazyCompile: *getEncodedRootLength /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:5797:34
      1    0.0%    0.0%  LazyCompile: *getCombinedNodeFlags /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:11752:34
      1    0.0%    0.0%  LazyCompile: *getApparentType /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:53431:33
      1    0.0%    0.0%  LazyCompile: *gatherPossibleChildren /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:28376:40
      1    0.0%    0.0%  LazyCompile: *forEachType /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:62916:29
      1    0.0%    0.0%  LazyCompile: *forEachLeadingCommentToEmit /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:104025:45
      1    0.0%    0.0%  LazyCompile: *forEachChildRecursively /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:28366:37
      1    0.0%    0.0%  LazyCompile: *finishNode /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:29271:28
      1    0.0%    0.0%  LazyCompile: *emitPos /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:104140:25
      1    0.0%    0.0%  LazyCompile: *emitBinaryExpression /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:101603:38
      1    0.0%    0.0%  LazyCompile: *decryptRTP /Users/tbryant/Projects/nstrumenta/examples/node-sfu/packages/werift/rtp/src/srtp/context/srtp.ts:12:15
      1    0.0%    0.0%  LazyCompile: *createUnionOrIntersectionTypeNode /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:21705:51
      1    0.0%    0.0%  LazyCompile: *createQualifiedName /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:21209:37
      1    0.0%    0.0%  LazyCompile: *createPropertyAssignment /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:24100:42
      1    0.0%    0.0%  LazyCompile: *createNodeArray /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:20808:33
      1    0.0%    0.0%  LazyCompile: *createBaseNode /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:20831:32
      1    0.0%    0.0%  LazyCompile: *createBaseInterfaceOrClassLikeDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:20916:59
      1    0.0%    0.0%  LazyCompile: *createBaseGenericNamedDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:20875:51
      1    0.0%    0.0%  LazyCompile: *createBaseExpression /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:21953:38
      1    0.0%    0.0%  LazyCompile: *convertPropertyValueToJson /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:37400:44
      1    0.0%    0.0%  LazyCompile: *computeLineStarts /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:9420:31
      1    0.0%    0.0%  LazyCompile: *codePointAt /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:11406:63
      1    0.0%    0.0%  LazyCompile: *checkTypeRelatedTo /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:58339:36
      1    0.0%    0.0%  LazyCompile: *checkIdentifier /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:64337:33
      1    0.0%    0.0%  LazyCompile: *checkExpressionWithContextualType /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:71510:51
      1    0.0%    0.0%  LazyCompile: *checkBinaryLikeExpressionWorker /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:71078:49
      1    0.0%    0.0%  LazyCompile: *bindPropertyWorker /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:42430:36
      1    0.0%    0.0%  LazyCompile: *bindEach /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:40561:26
      1    0.0%    0.0%  LazyCompile: *baseRange /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/lodash/lodash.js:3892:23
      1    0.0%    0.0%  LazyCompile: *_loop_4 /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:37336:36
      1    0.0%    0.0%  LazyCompile: *Module._nodeModulePaths node:internal/modules/cjs/loader:629:37
      1    0.0%    0.0%  LazyCompile: *FastBuffer node:internal/buffer:958:14
      1    0.0%    0.0%  LazyCompile: *<anonymous> /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:64250:58
      1    0.0%    0.0%  LazyCompile: *<anonymous> /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:61538:47
      1    0.0%    0.0%  Function: ^writePunctuation /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:103137:34
      1    0.0%    0.0%  Function: ^writeLiteral /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:17017:30
      1    0.0%    0.0%  Function: ^withJSDoc /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:28802:27
      1    0.0%    0.0%  Function: ^visitTypeScript /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:82658:33
      1    0.0%    0.0%  Function: ^visitImportDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:94731:40
      1    0.0%    0.0%  Function: ^validate /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/@fidm/asn1/build/asn1.js:928:13
      1    0.0%    0.0%  Function: ^updateOutput /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/ts-node/dist/index.js:790:22
      1    0.0%    0.0%  Function: ^updateMethodDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:21406:41
      1    0.0%    0.0%  Function: ^substituteExpression /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:84973:38
      1    0.0%    0.0%  Function: ^speculationHelper /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:29115:35
      1    0.0%    0.0%  Function: ^skipTrivia /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:9614:24
      1    0.0%    0.0%  Function: ^shift_isSmall /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/big-integer/BigInteger.js:1004:27
      1    0.0%    0.0%  Function: ^serialize /Users/tbryant/Projects/nstrumenta/examples/node-sfu/packages/werift/rtp/src/rtp/rtp.ts:161:14
      1    0.0%    0.0%  Function: ^sendRtp /Users/tbryant/Projects/nstrumenta/examples/node-sfu/packages/werift/webrtc/src/media/rtpSender.ts:97:12
      1    0.0%    0.0%  Function: ^runRtcp /Users/tbryant/Projects/nstrumenta/examples/node-sfu/packages/werift/webrtc/src/media/rtpSender.ts:48:18
      1    0.0%    0.0%  Function: ^resolveNameHelper /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:44875:35
      1    0.0%    0.0%  Function: ^resolveCall /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:68385:29
      1    0.0%    0.0%  Function: ^resolveAlias /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:45989:30
      1    0.0%    0.0%  Function: ^reorderCandidates /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:67625:35
      1    0.0%    0.0%  Function: ^readFileSync node:fs:450:22
      1    0.0%    0.0%  Function: ^processImportedModules /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:107132:40
      1    0.0%    0.0%  Function: ^prepareSecretKey node:internal/crypto/keys:555:26
      1    0.0%    0.0%  Function: ^popAsyncContext node:internal/async_hooks:543:25
      1    0.0%    0.0%  Function: ^pipelineEmitWithComments /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:103806:42
      1    0.0%    0.0%  Function: ^pathComponents /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:5943:28
      1    0.0%    0.0%  Function: ^parseTypeWorker /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:31129:33
      1    0.0%    0.0%  Function: ^parseTypePredicatePrefix /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:31110:42
      1    0.0%    0.0%  Function: ^parseTag /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:34355:34
      1    0.0%    0.0%  Function: ^parseNameOfParameter /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:30376:38
      1    0.0%    0.0%  Function: ^parseModifiers /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:33574:32
      1    0.0%    0.0%  Function: ^parseLiteralNode /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:30155:34
      1    0.0%    0.0%  Function: ^parseJSDocNameReference /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:34143:45
      1    0.0%    0.0%  Function: ^parseHex /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/bn.js/lib/bn.js:186:21
      1    0.0%    0.0%  Function: ^parseCallExpressionRest /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:32363:41
      1    0.0%    0.0%  Function: ^openSync node:fs:576:18
      1    0.0%    0.0%  Function: ^onMessage node:dgram:933:19
      1    0.0%    0.0%  Function: ^onBeforeVisitNode /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:82482:35
      1    0.0%    0.0%  Function: ^nextTokenIsOnSameLineAndCanFollowModifier /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:29394:59
      1    0.0%    0.0%  Function: ^narrowTypeByBinaryExpression /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:63766:50
      1    0.0%    0.0%  Function: ^mergeSymbolTable /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:44513:34
      1    0.0%    0.0%  Function: ^maybePipelineEmitExpression /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:101636:49
      1    0.0%    0.0%  Function: ^lookup node:dns:97:16
      1    0.0%    0.0%  Function: ^listOnTimeout node:internal/timers:505:25
      1    0.0%    0.0%  Function: ^isUnambiguouslyStartOfFunctionType /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:31071:52
      1    0.0%    0.0%  Function: ^isTypeAny /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:50302:27
      1    0.0%    0.0%  Function: ^isTupleType /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:60872:29
      1    0.0%    0.0%  Function: ^isPrototypeAccess /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:17841:31
      1    0.0%    0.0%  Function: ^isPropertyDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:26389:35
      1    0.0%    0.0%  Function: ^isParseTreeNode /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:11841:29
      1    0.0%    0.0%  Function: ^isJSDocFunctionType /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:26994:33
      1    0.0%    0.0%  Function: ^isIP node:internal/net:39:14
      1    0.0%    0.0%  Function: ^isFileType node:fs:205:20
      1    0.0%    0.0%  Function: ^isDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:32941:31
      1    0.0%    0.0%  Function: ^isConstVariable /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:64285:33
      1    0.0%    0.0%  Function: ^isClassMemberStart /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:33463:36
      1    0.0%    0.0%  Function: ^isBlockScopedNameDeclaredBeforeUse /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:44642:52
      1    0.0%    0.0%  Function: ^isBacktrackingSourcePosition /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:80919:46
      1    0.0%    0.0%  Function: ^isAssignmentToReadonlyEntity /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:70455:46
      1    0.0%    0.0%  Function: ^isAssignmentOperator /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:17758:34
      1    0.0%    0.0%  Function: ^isAnExternalModuleIndicatorNode /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:34058:49
      1    0.0%    0.0%  Function: ^instantiateTypeWorker /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:57341:39
      1    0.0%    0.0%  Function: ^instantiateSignatures /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:56980:39
      1    0.0%    0.0%  Function: ^instantiateIndexInfo /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:57416:38
      1    0.0%    0.0%  Function: ^inferFromObjectTypes /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:62137:42
      1    0.0%    0.0%  Function: ^imod /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/bn.js/lib/bn.js:3152:38
      1    0.0%    0.0%  Function: ^hrtime node:internal/process/per_thread:67:18
      1    0.0%    0.0%  Function: ^hasPrecedingJSDocComment /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:9964:48
      1    0.0%    0.0%  Function: ^getWidenedTypeForVariableLikeDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:50982:58
      1    0.0%    0.0%  Function: ^getUnionType /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:55261:30
      1    0.0%    0.0%  Function: ^getTypeOfMappedSymbol /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:52931:39
      1    0.0%    0.0%  Function: ^getTypeOfInstantiatedSymbol /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:51299:45
      1    0.0%    0.0%  Function: ^getTypeOfEnumMember /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:51280:37
      1    0.0%    0.0%  Function: ^getTypeForVariableLikeDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:50501:51
      1    0.0%    0.0%  Function: ^getSourceFilePathInNewDirWorker /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:17242:45
      1    0.0%    0.0%  Function: ^getSignaturesOfType /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:53697:37
      1    0.0%    0.0%  Function: ^getResolutionDiagnostic /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:107958:37
      1    0.0%    0.0%  Function: ^getReferencedImportDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:77983:48
      1    0.0%    0.0%  Function: ^getReferencedExportContainer /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:77948:46
      1    0.0%    0.0%  Function: ^getReducedApparentType /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:53445:40
      1    0.0%    0.0%  Function: ^getPackageJsonInfo /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:39568:32
      1    0.0%    0.0%  Function: ^getOperatorAssociativity /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:16395:38
      1    0.0%    0.0%  Function: ^getLineStarts /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:9483:27
      1    0.0%    0.0%  Function: ^getIndexedAccessTypeOrUndefined /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:56209:49
      1    0.0%    0.0%  Function: ^getIndentSize /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:16960:27
      1    0.0%    0.0%  Function: ^getFlowTypeOfReference /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:63279:40
      1    0.0%    0.0%  Function: ^getEffectiveInitializer /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:15227:37
      1    0.0%    0.0%  Function: ^getDiagnostics /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:16814:32
      1    0.0%    0.0%  Function: ^getDeclaredTypeOfEnum /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:51893:39
      1    0.0%    0.0%  Function: ^getCombinedNodeFlags /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:11752:34
      1    0.0%    0.0%  Function: ^getBaseFileName /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:5893:29
      1    0.0%    0.0%  Function: ^getAssignmentTargetKind /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:15817:37
      1    0.0%    0.0%  Function: ^getAssignmentDeclarationKindWorker /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:15437:48
      1    0.0%    0.0%  Function: ^generateNames /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:103471:31
      1    0.0%    0.0%  Function: ^findSourceFileWorker /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:106775:38
      1    0.0%    0.0%  Function: ^fillMissingTypeArguments /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:53820:42
      1    0.0%    0.0%  Function: ^emitNodeWithNotification /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:99171:42
      1    0.0%    0.0%  Function: ^emitNodeList /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:102974:30
      1    0.0%    0.0%  Function: ^emitModifiers /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:102841:31
      1    0.0%    0.0%  Function: ^emitBinaryExpression /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:101603:38
      1    0.0%    0.0%  Function: ^createTypeReference /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:54354:37
      1    0.0%    0.0%  Function: ^createSignature /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:52377:33
      1    0.0%    0.0%  Function: ^createInterfaceDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:23144:44
      1    0.0%    0.0%  Function: ^createIdentifier /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:29311:34
      1    0.0%    0.0%  Function: ^createExportSpecifier /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:23445:39
      1    0.0%    0.0%  Function: ^createBaseVariableLikeDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:20934:51
      1    0.0%    0.0%  Function: ^createBaseToken /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:21086:33
      1    0.0%    0.0%  Function: ^createBaseNamedDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:20849:44
      1    0.0%    0.0%  Function: ^createBaseDeclaration /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:20834:39
      1    0.0%    0.0%  Function: ^convertAutoToAny /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:74212:34
      1    0.0%    0.0%  Function: ^checkTypeForDuplicateIndexSignatures /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:72357:54
      1    0.0%    0.0%  Function: ^checkIndexedAccess /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:67529:36
      1    0.0%    0.0%  Function: ^checkGrammarModifiers /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:78838:39
      1    0.0%    0.0%  Function: ^checkForDisallowedESSymbolOperand /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:71312:55
      1    0.0%    0.0%  Function: ^checkArrayLiteral /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:65890:35
      1    0.0%    0.0%  Function: ^canFollowModifier /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:29439:35
      1    0.0%    0.0%  Function: ^bindPropertyOrMethodOrAccessor /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:43001:48
      1    0.0%    0.0%  Function: ^bindExpressionStatement /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:41158:41
      1    0.0%    0.0%  Function: ^bindChildren /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:40571:30
      1    0.0%    0.0%  Function: ^bindCallExpressionFlow /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:41550:40
      1    0.0%    0.0%  Function: ^binarySearchKey /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:1376:29
      1    0.0%    0.0%  Function: ^attachFileToDiagnostics /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:18673:37
      1    0.0%    0.0%  Function: ^asName /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:24986:24
      1    0.0%    0.0%  Function: ^adjustOffset node:buffer:1098:22
      1    0.0%    0.0%  Function: ^accessKind /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:18261:24
      1    0.0%    0.0%  Function: ^_normSign /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/bn.js/lib/bn.js:340:47
      1    0.0%    0.0%  Function: ^_loop_4 /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:37336:36
      1    0.0%    0.0%  Function: ^SrtpSession.decrypt /Users/tbryant/Projects/nstrumenta/examples/node-sfu/packages/werift/rtp/src/srtp/srtp.ts:10:24
      1    0.0%    0.0%  Function: ^SourceFileObject /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:146533:34
      1    0.0%    0.0%  Function: ^Socket.send node:dgram:581:33
      1    0.0%    0.0%  Function: ^M /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/tweetnacl/nacl-fast.js:927:11
      1    0.0%    0.0%  Function: ^<anonymous> /Users/tbryant/Projects/nstrumenta/examples/node-sfu/packages/werift/rtp/src/helper.ts:16:20
      1    0.0%    0.0%  Function: ^<anonymous> /Users/tbryant/Projects/nstrumenta/examples/node-sfu/node_modules/typescript/lib/typescript.js:1760:25

 [C++]:
   ticks  total  nonlib   name
   3400   36.7%   38.8%  T node::PerProcessOptions::CheckOptions(std::__1::vector<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::allocator<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > > >*)
   3365   36.3%   38.4%  T _host_get_clock_service
    536    5.8%    6.1%  T node::contextify::ContextifyContext::CompileFunction(v8::FunctionCallbackInfo<v8::Value> const&)
    184    2.0%    2.1%  t node::fs::Read(v8::FunctionCallbackInfo<v8::Value> const&)
    155    1.7%    1.8%  T __kernelrpc_mach_port_set_attributes
    110    1.2%    1.3%  T node::native_module::NativeModuleEnv::CompileFunction(v8::FunctionCallbackInfo<v8::Value> const&)
     72    0.8%    0.8%  T _mach_make_memory_entry_64
